"","dayOfWeek","dayOfMonth","month","year","reports","temp","dewp","slp","visib","wdsp","mxpsd","max","min","prcp","sndp"
"8246",5,3,8,2023,835,77.4,63.4,1014.4,9.9,3.2,9.9,90,66,0,0
"8247",6,4,8,2023,894,78.8,64,1013.8,10,7.1,14,84.9,72,0,0
"8248",7,5,8,2023,829,74.2,65.5,1014.2,9.3,8.4,17.1,75.9,72,0,0
"8249",1,6,8,2023,792,69.1,64.1,1010.4,7.8,11.6,17.1,73,66,0.35,0
"8250",2,7,8,2023,815,72,61.2,1008.8,10,8.2,13,80.1,69.1,0.01,0
"8251",3,8,8,2023,768,73.8,60.2,1011.7,10,5.7,11.1,84.9,64,0,0
"8252",4,9,8,2023,743,73.1,63.8,1009.7,9,5.9,11.1,79,66,0,0
"8253",5,10,8,2023,759,73.1,64,1006.9,8.3,7.8,13,84.9,64.9,0,0
"8254",6,11,8,2023,754,76.2,65.9,1007,10,9.3,25.1,84.9,71.1,0,0
"8255",7,12,8,2023,825,79.2,62.3,1008.1,10,7.3,15,87.1,72,0.02,0
"8256",1,13,8,2023,824,74.3,61.5,1013.5,10,6.3,9.9,84,66.9,0,0
"8257",2,14,8,2023,665,72,64.1,1013.2,8.1,7,15.9,75.9,66.2,0,0
"8258",3,15,8,2023,702,68.4,59.7,1013.5,8.4,10.8,17.1,78.1,63,2.02,0
"8259",4,16,8,2023,770,70.7,56,1015.3,10,5.8,14,81,57.9,0.06,0
"8260",5,17,8,2023,782,72.2,57.5,1007.1,9.8,12.4,17.1,81,64.9,0,0
"8261",6,18,8,2023,719,68.8,51,1015,9.9,5.3,14,79,57.9,0.32,0
"8262",7,19,8,2023,809,71.8,54.6,1015.6,9.6,8.1,14,82.9,63,0,0
"8263",1,20,8,2023,791,80,67.3,1015.3,10,5.8,9.9,91,72,0,0
"8264",2,21,8,2023,720,76.9,65.3,1021.1,10,8.4,12,84,72,0,0
"8265",3,22,8,2023,743,77.3,68.2,1021,9.7,6.3,11.1,88,70,0,0
"8266",4,23,8,2023,702,85.6,75.2,1014.1,7.9,10.2,17.1,98.1,75,0,0
"8267",5,24,8,2023,772,89.7,77.3,1009,9.4,11.1,15.9,100,81,0,0
"8268",6,25,8,2023,836,77.5,68.8,1012.1,10,7.1,17.1,95,71.1,0,0
"8269",7,26,8,2023,828,72.9,65.3,1014.5,10,9.2,17.1,80.1,69.1,0,0
"8270",1,27,8,2023,764,70,55.6,1017.2,10,10.1,15.9,75,64.9,0,0
"8271",2,28,8,2023,732,70.2,54.4,1016.4,10,4.4,8.9,78.1,60.1,0,0
"8272",3,29,8,2023,756,72.7,57.2,1012.6,10,8.7,19,86,63,0,0
"8273",4,30,8,2023,768,67.2,54.6,1016.3,10,11.6,15,72,59,0,0
"8274",5,31,8,2023,736,65.4,49.7,1019,10,5.2,11.1,75.9,54,0,0
"8275",6,1,9,2023,921,70.8,54.1,1021,10,6.5,8.9,82.9,60.1,0,0
"8276",7,2,9,2023,819,75.7,57.8,1018.3,10,7.7,12,88,64,0,0
"8277",1,3,9,2023,817,80.2,60,1014,10,10.5,15.9,93,68,0,0
"8278",2,4,9,2023,757,82,68.3,1012.1,10,8.1,13,93,71.1,0,0
"8279",3,5,9,2023,836,83.2,67.5,1010.9,10,10.1,15.9,91.9,75.9,0,0
"8280",4,6,9,2023,734,76.3,67,1007.8,9.9,11.6,18.1,84,69.1,0.07,0
"8281",5,7,9,2023,748,68.8,62.1,1011,9.8,8.1,11.1,71.6,66,0.12,0
"8282",6,8,9,2023,730,65,57.9,1016.5,8.8,8.8,14,69.1,60.1,0.01,0
"8283",7,9,9,2023,760,65.3,53.8,1020.7,10,6.7,11.1,75,55.9,0.02,0
"8284",1,10,9,2023,708,66.7,52.8,1020.2,10,2.5,8.9,80.1,55,0,0
"8285",2,11,9,2023,676,67.1,58.7,1017.6,6.5,5,8.9,75.9,60.1,0.29,0
"8286",3,12,9,2023,624,62.9,55.4,1017.9,9.3,7.6,12,71.1,55.9,1.01,0
"8287",4,13,9,2023,703,62.1,51.3,1018.6,10,4.5,12,71.1,54,0,0
"8288",5,14,9,2023,673,62,50.5,1021.1,10,3.7,8.9,71.1,52,0,0
"8289",6,15,9,2023,824,65.7,49.9,1020.4,10,3.4,8,77,54,0,0
"8290",7,16,9,2023,739,65.8,53.4,1016.9,10,4.8,8,72,60.1,0,0
"8291",1,17,9,2023,800,63.7,56.5,1014,9.2,8.1,15,68,57.9,0.99,0
"8292",2,18,9,2023,716,61.8,52.8,1016.9,10,5.6,9.9,71.1,53.1,0.22,0
"8293",3,19,9,2023,633,61,53.8,1016.4,9.8,5.7,8.9,64.9,57.9,0.01,0
"8294",4,20,9,2023,801,69.6,54.7,1016.6,10,7.6,9.9,80.1,61,0.19,0
"8295",5,21,9,2023,736,71,59.2,1020.3,9.9,2.8,8,77,66,0,0
"8296",6,22,9,2023,737,70.9,61.5,1020.4,10,4.5,8.9,78.1,64.9,0.04,0
"8297",7,23,9,2023,805,72.2,55.1,1017.8,10,7.5,13,78.1,64,0.01,0
"8298",1,24,9,2023,821,68,53.2,1015.8,10,7.3,13,77,59,0,0
"8299",2,25,9,2023,738,69.5,58.8,1017,10,7.3,11.1,75.9,63,0,0
"8300",3,26,9,2023,753,68.2,61.5,1018,9.6,8.7,14,73.9,64,0.07,0
"8301",4,27,9,2023,736,66.6,61.2,1017.2,8.5,8.4,13,71.1,63,0.55,0
"8302",5,28,9,2023,715,66.5,59.7,1017.6,10,6.9,11.1,70,64,0.01,0
"8303",6,29,9,2023,796,65.4,58.7,1019.2,7.6,3.5,9.9,75.9,57,0,0
"8304",7,30,9,2023,775,69.9,59,1021.6,10,5.6,8.9,82.9,59,0,0
"8305",1,1,10,2023,910,73,58.4,1023.7,10,3.8,8.9,84.9,63,0,0
"8306",2,2,10,2023,789,73.6,58.9,1022.3,10,3.5,8,84.9,63,0,0
"8307",3,3,10,2023,730,75.3,56.3,1018.8,10,5.7,12,87.1,64.9,0,0
"8308",4,4,10,2023,804,77.3,56.5,1014,9.9,9.5,15,84.9,71.1,0,0
"8309",5,5,10,2023,755,69.3,60.3,1012.3,7.3,7.1,13,78.1,66.2,0.4,0
"8310",6,6,10,2023,740,56,43.1,1014,10,9.5,17.1,68,48.9,0.02,0
"8311",7,7,10,2023,661,50.8,37.4,1018.9,10,10.3,14,59,45,0.03,0
"8312",1,8,10,2023,722,50,35.4,1015.5,10,6.8,11.1,55.9,45,0,0
"8313",2,9,10,2023,755,50.3,32.8,1010.3,10,7.1,15,59,43,0,0
"8314",3,10,10,2023,706,50.7,31,1009.1,10,7.8,15,63,39.9,0,0
"8315",4,11,10,2023,670,53.4,35.2,1009.6,10,4.9,9.9,66.9,41,0,0
"8316",5,12,10,2023,666,56.3,52.2,1011,8.3,8.2,14,63,53.1,0.45,0
"8317",6,13,10,2023,742,57.2,49.9,1011.7,9.6,11.8,15,60.1,55,0.23,0
"8318",7,14,10,2023,727,54.6,50.2,1010.8,6.3,12.6,20,57.9,51.8,0.74,0
"8319",1,15,10,2023,816,52.2,43.3,1017.5,9.8,11.5,15.9,59,46,0.18,0
"8320",2,16,10,2023,712,52.2,43.5,1017.3,10,10,13,55,48,0,0
"8321",3,17,10,2023,751,50.9,41.4,1017.7,10,3.9,9.9,63,39.9,0,0
"8322",4,18,10,2023,786,54.8,43.8,1013.9,10,7.4,18.1,66.9,46,0,0
"8323",5,19,10,2023,720,57.2,51.5,1007.2,9.5,8.1,12,64.9,55,0.13,0
"8324",6,20,10,2023,779,55.1,47.5,1004.4,9.1,9.6,15,60.1,52,0.08,0
"8325",7,21,10,2023,713,53.1,43.6,1005.1,10,8.2,20,64.9,45,0,0
"8326",1,22,10,2023,718,50.3,40.2,1017.7,9.9,8.1,17.1,59,42.1,0,0
"8327",2,23,10,2023,752,52.8,39.5,1019.8,10,7,14,66.9,45,0,0
"8328",3,24,10,2023,818,67.1,49,1015.9,10,11.5,15.9,82,57.9,0,0
"8329",4,25,10,2023,781,64.7,56.5,1016.8,8.6,8.3,14,73.9,60.1,0.03,0
"8330",5,26,10,2023,757,66.4,60.3,1015.2,9.3,9.8,15.9,72,64,0.17,0
"8331",6,27,10,2023,747,66.2,62.2,1013.5,9.1,10.2,15.9,71.6,57,0.14,0
"8332",7,28,10,2023,778,46.7,36.9,1023.8,9.8,9.9,13,55.9,39.9,0.05,0
"8333",1,29,10,2023,744,46.7,40.2,1021,9.4,9.8,15,50,44.1,0.09,0
"8334",2,30,10,2023,620,38.7,23.2,1022.5,10,11,15.9,44.1,33.1,0.01,0
"8335",3,31,10,2023,705,32.8,22.2,1021.3,8.9,9,20,37,28.9,0,0
"8336",4,1,11,2023,814,34.7,26.4,1027.8,8.9,9.5,20,41,27,0,0
"8337",5,2,11,2023,769,42.5,26.5,1024.4,10,9.7,15.9,55,34,0,0
"8338",6,3,11,2023,775,50.2,32.1,1018.6,10,11.8,15.9,57.9,44.1,0,0
"8339",7,4,11,2023,798,52,40.2,1019.9,10,5.7,9.9,59,43,0,0
"8340",1,5,11,2023,720,47.5,38,1021.3,8,4,9.9,61,36,0,0
"8341",2,6,11,2023,738,59.4,42,1009.6,10,12.1,17.1,71.1,54,0,0
"8342",3,7,11,2023,762,53,40.8,1013.1,10,8.7,12,64,46,0,0
"8343",4,8,11,2023,700,51.7,43.9,1010.4,9.5,8.5,14,61,48,0,0
"8344",5,9,11,2023,702,50.4,37.1,1015.8,9.4,10.7,22,57,42.1,0.02,0
"8345",6,10,11,2023,731,44.4,28.7,1021.6,10,8.1,14,51.1,37,0,0
"8346",7,11,11,2023,715,41.4,29.1,1030.3,10,3.6,7,52,30.9,0,0
"8347",1,12,11,2023,685,48.6,29.5,1028.6,10,7.9,13,57.9,42.1,0,0
"8348",2,13,11,2023,696,51.3,28.7,1026.3,10,7.8,14,64,39,0,0
"8349",3,14,11,2023,704,49,24.3,1028.7,10,5.2,14,62.1,37,0,0
"8350",4,15,11,2023,724,53.2,30.2,1022,10,7.4,11.1,66.9,43,0,0
"8351",5,16,11,2023,757,56.2,40.1,1018.1,10,8.1,17.1,66.9,46.9,0,0
"8352",6,17,11,2023,790,55.4,42.6,1011.9,10,10.9,15.9,64,44.1,0,0
"8353",7,18,11,2023,694,41.8,23.8,1018.3,10,5.9,14,53.1,32,0,0
"8354",1,19,11,2023,702,45.5,30.3,1017.1,10,4.6,9.9,54,36,0,0
"8355",2,20,11,2023,683,47.4,34,1020.4,10,11.1,18.1,50,44.1,0,0
"8356",3,21,11,2023,631,43.8,38.3,1013,8,10.1,17.1,46.9,42.1,0.91,0
"8357",4,22,11,2023,679,39.8,32.8,1016.4,10,5.9,14,46.9,33.1,0.01,0
"8358",5,23,11,2023,558,39.9,30.2,1016,10,8.8,12,48,34,0,0
"8359",6,24,11,2023,677,34.3,21.6,1029.3,10,10.5,15.9,42.1,28.9,0,0
"8360",7,25,11,2023,707,32.9,15.7,1029.4,10,4.9,11.1,39,28.9,0,0
"8361",1,26,11,2023,736,33.5,25.5,1016.1,6.5,4.7,14,35.1,32,0,0
"8362",2,27,11,2023,660,27.2,16.7,1016.2,9.9,12.7,17.1,32,21.9,0.06,0
"8363",3,28,11,2023,673,20.1,6.9,1024.4,10,10.6,17.1,26.1,16,0,0
"8364",4,29,11,2023,710,28.8,17.1,1016.4,10,9.8,13,42.1,19,0,0
"8365",5,30,11,2023,711,41.6,31.2,1011.2,10,9,15,55,30.9,0,0
"8366",6,1,12,2023,817,45.4,41.2,1010.7,5.1,5.4,9.9,51.1,44.1,0.15,0
"8367",7,2,12,2023,721,42.9,38,1015.1,9,6,9.9,46,41,0.57,0
"8368",1,3,12,2023,665,40.9,36.7,1009.1,8,6.2,14,43,39,0.2,0
"8369",2,4,12,2023,713,38.6,30.4,1014.3,10,5.6,12,42.1,34,0.06,0
"8370",3,5,12,2023,661,38.1,32.4,1016.8,7.6,7,13,42.1,33.8,0.02,0
"8371",4,6,12,2023,661,36.4,27.6,1024.9,9.8,8.3,13,39,32,0.06,0
"8372",5,7,12,2023,645,42.1,32.1,1013.2,10,10.3,15,52,35.6,0,0
"8373",6,8,12,2023,745,50.3,39.6,1006.5,10,12.4,15.9,55.9,45,0,0
"8374",7,9,12,2023,722,51.3,42.6,1006.7,9.1,13.5,19,57,43,0.03,0
"8375",1,10,12,2023,664,36.2,26.3,1015.6,10,11.9,17.1,43,33.1,0.12,0
"8376",2,11,12,2023,690,32.3,21.2,1021.6,10,7.3,9.9,37,28.9,0,0
"8377",3,12,12,2023,667,35.5,23.7,1025.4,10,9.4,14,39.9,33.1,0,0
"8378",4,13,12,2023,606,32.2,15.1,1037.9,10,4.9,8.9,42.1,23,0,0
"8379",5,14,12,2023,716,39,21.7,1038.8,10,6.3,13,52,30.9,0,0
"8380",6,15,12,2023,703,44.1,28.1,1032.3,10,5.8,8.9,54,36,0,0
"8381",7,16,12,2023,696,45.3,32.2,1023,9.3,7.2,12,48.9,42.1,0,0
"8382",1,17,12,2023,715,44.1,40.2,1012,8.3,8.7,13,46,39,0.48,0
"8383",2,18,12,2023,702,34.4,22.9,1012.2,9.8,15.8,26,39,27,0,0
"8384",3,19,12,2023,690,24.8,12.4,1025.2,10,7.7,12,33.1,18,0,0
"8385",4,20,12,2023,713,35.9,21.6,1026.4,10,7,14,43,30.9,0,0
"8386",5,21,12,2023,707,42.2,30.9,1027.9,10,4,6,50,35.1,0,0
"8387",6,22,12,2023,704,44.9,38.1,1022.8,9.1,5.1,7,46.9,44.1,0,0
"8388",7,23,12,2023,737,46.1,44,1020.4,2.7,3.5,8,48.2,44.6,0.47,0
"8389",1,24,12,2023,653,51.2,48.6,1021.1,2.8,5.4,12,55.9,46.9,0,0
"8390",2,25,12,2023,531,55.1,48,1014.7,9.6,10.2,17.1,60.1,51.1,0,0
"8391",3,26,12,2023,672,45.3,40.9,1013.1,7.8,9.1,18.1,55.9,37.9,0.3,0
"8392",4,27,12,2023,663,38.5,31.3,1016.6,10,6.6,15.9,44.1,30.9,0.01,0
"8393",5,28,12,2023,660,40.1,34.3,1011.6,7.7,10.1,13,43,37.9,0,0
"8394",6,29,12,2023,660,42.3,39.1,1009,4.3,10,13,44.1,39,0.19,0
"8395",7,30,12,2023,743,33.3,29.6,1012,8.3,7.1,12,39.2,28.9,0.01,0
"8396",1,31,12,2023,665,35.5,29.6,1012.1,7.9,8.1,15,39,32,0,0
"8397",2,1,1,2024,984,33,24.9,1024.3,9.8,10.9,15.9,35.1,30.9,0,0
"8398",3,2,1,2024,654,32.3,23.7,1023.7,10,11.9,15.9,41,28,0,0
"8399",4,3,1,2024,676,34.3,27.1,1018.9,8.3,7.7,13,37.9,32,0,0
"8400",5,4,1,2024,692,34.2,21.2,1025.9,10,6.5,11.1,37.9,28,0,0
"8401",6,5,1,2024,680,32.6,21.7,1025.2,10,4.7,8,37,28,0,0
"8402",7,6,1,2024,637,33.3,28.3,1011.6,4,5.5,8.9,35.1,30.9,0.05,1.2
"8403",1,7,1,2024,643,33.9,28.4,1012.2,5.7,7.4,11.1,35.1,33.1,0.04,1.2
"8404",2,8,1,2024,656,34.7,27.4,1024,10,6.2,11.1,37.9,32,0,1.2
"8405",3,9,1,2024,548,35.2,32.7,997.5,3.7,10.5,15,37.4,33.8,0.26,1.2
"8406",4,10,1,2024,681,33.8,28.2,998.7,8.7,11.6,17.1,36,30.9,0.6,1.2
"8407",5,11,1,2024,640,32.5,26.4,1009,8.6,8.7,15,35.1,28.9,0,1.2
"8408",6,12,1,2024,554,34,30,1001.6,4.9,11.2,22.9,37.9,28,0.02,2
"8409",7,13,1,2024,539,27.9,22.9,999.1,4.9,14.9,20,37,12,0.44,2
"8410",1,14,1,2024,399,-1.6,-10.1,1020.1,6.1,17.8,24.1,12,-9,0,2
"8411",2,15,1,2024,498,-4.9,-13.3,1027.5,10,11,15.9,3.9,-9,0,1.2
"8412",3,16,1,2024,490,0.6,-9.3,1022.6,9.9,13.2,19,3.9,-5.1,0,1.2
"8413",4,17,1,2024,566,9.7,-2.1,1017.3,10,13.9,18.1,19.9,3,0,1.2
"8414",5,18,1,2024,593,22.6,13,1017.9,8.8,3.9,8,28,19,0.01,1.2
"8415",6,19,1,2024,581,14.8,6,1023.2,6.4,12.6,15.9,24.1,12,0,2
"8416",7,20,1,2024,558,11.6,1.1,1033.4,9.1,10.4,14,19.9,5,0,2
"8417",1,21,1,2024,540,10.7,0.6,1037.6,10,6.8,12,21,1.9,0,2
"8418",2,22,1,2024,601,26.8,18.8,1027.3,8.6,12,15,34,19.9,0,2
"8419",3,23,1,2024,641,35.1,32.7,1024.4,2.6,5,12,37.9,33.8,0.17,1.2
"8420",4,24,1,2024,628,36.9,35.2,1022,2.2,4,9.9,39.9,33.8,0.11,1.2
"8421",5,25,1,2024,701,39.3,37.7,1019.2,1.2,5.5,11.1,42.1,37.9,0.12,1.2
"8422",6,26,1,2024,713,40,38.1,1017.8,3.6,7.3,11.1,42.1,39,0.37,0
"8423",7,27,1,2024,675,39.3,37.3,1022.6,3.3,4.6,11.1,42.1,37.4,0.02,0
"8424",1,28,1,2024,711,39.1,35.3,1019,6.1,11.6,19,41,37,0.06,0
"8425",2,29,1,2024,684,35,29.4,1022.3,9.2,8.1,13,39.9,30.9,0.03,0
"8426",3,30,1,2024,726,38.8,33.4,1013.9,7.4,9.5,14,42.8,36,0.02,0
"8427",4,31,1,2024,702,38.9,31.6,1020,10,8.8,15,39.9,37.9,0,0
"8428",5,1,2,2024,772,41.4,34.5,1014.7,9.8,8.7,15,55.9,36,0,0
"8429",6,2,2,2024,693,39.5,32.4,1019.9,9.9,10.3,14,43,35.1,0,0
"8430",7,3,2,2024,655,35,29.2,1020.8,10,5.6,11.1,39.9,30.9,0,0
"8431",1,4,2,2024,682,37.6,29.9,1018.4,9.6,7.8,13,46.9,32,0,0
"8432",2,5,2,2024,722,36.9,30.9,1019.9,10,8.2,9.9,44.1,33.1,0,0
"8433",3,6,2,2024,698,36.7,31.8,1023.3,7.8,5.3,8.9,43,34,0,0
"8434",4,7,2,2024,720,38.2,30.8,1022.6,7.1,4.3,8,48,30,0,0
"8435",5,8,2,2024,708,51.1,36.7,1012.1,10,13.3,24.1,60.1,44.1,0,0
"8436",6,9,2,2024,745,51.8,39.8,1007.4,9.6,13.9,26,57.9,43,0.14,0
"8437",7,10,2,2024,707,39.2,27.9,1013.3,10,8.1,12,52,33.1,0,0
"8438",1,11,2,2024,642,35.2,23.5,1018.9,10,5.5,9.9,43,30,0,0
"8439",2,12,2,2024,667,34.8,24.7,1015.1,10,3,8,46,25,0,0
"8440",3,13,2,2024,655,36.3,22.6,1014.6,10,7.2,8.9,43,30,0,0
"8441",4,14,2,2024,688,36.2,20.9,1022.8,10,3.7,8,48,27,0,0
"8442",5,15,2,2024,658,42.3,25.3,1015.6,9.7,11.7,19,46,39,0.05,0
"8443",6,16,2,2024,703,31.6,13.6,1021.9,9.9,7.5,12,37.9,28.4,0.01,0
"8444",7,17,2,2024,654,22.8,6.1,1021.7,10,12.8,20,30.9,14,0,0
"8445",1,18,2,2024,680,31.8,15.3,1012.4,10,14,22,46.9,23,0,0
"8446",2,19,2,2024,674,37.4,19.5,1019.1,10,3.5,8,52,26.1,0,0
"8447",3,20,2,2024,668,43.3,26.8,1021.8,10,7,14,57.9,32,0,0
"8448",4,21,2,2024,682,53.1,34.3,1015.2,10,10.2,17.1,68,46,0,0
"8449",5,22,2,2024,684,53.7,34.5,1007.2,10,4.6,11.1,61,48,0,0
"8450",6,23,2,2024,642,45.3,30.2,1005.4,10,8.7,14,52,37.9,0,0
"8451",7,24,2,2024,650,30.1,19,1017.6,8.1,11.3,22.9,37.9,24.1,0.01,1.2
"8452",1,25,2,2024,700,42.1,24.4,1011.3,10,10.2,17.1,62.1,32,0,3.1
"8453",2,26,2,2024,681,54.7,34.6,1007.9,10,7.1,15,72,42.1,0,0
"8454",3,27,2,2024,705,63.6,51.4,995.3,9.7,11.5,15.9,73.9,55.9,0,0
"8455",4,28,2,2024,665,39.8,26.4,1009.1,9.6,15.2,25.1,69.1,23,0.34,0
"8456",5,29,2,2024,711,30.4,5.9,1030.4,10,9.3,15,46,19.9,0.02,0
"8457",6,1,3,2024,806,39.7,18.4,1024.1,10,8.6,12,46.9,32,0,0
"8458",7,2,3,2024,645,47.1,33.1,1018.6,10,7.5,11.1,60.1,37,0,0
"8459",1,3,3,2024,676,56.1,40.8,1012.9,9.9,12.9,22,73.9,45,0,0
"8460",2,4,3,2024,714,63.4,51,1010.9,10,10.9,18.1,72,54,0,0
"8461",3,5,3,2024,702,48,42.3,1013.6,8,12.7,20,70,39.9,1.1,0
"8462",4,6,3,2024,656,43.2,35.2,1018.4,8.2,11,14,50,39.2,0.03,0
"8463",5,7,3,2024,665,43.1,32.7,1019.1,10,8,15.9,50,39,0,0
"8464",6,8,3,2024,643,45.1,40.4,1014.1,6.6,7.8,13,46.9,44.1,0,0
"8465",7,9,3,2024,646,42.5,32.9,1010.6,9.2,11.3,15,46.9,39.9,0.75,0
"8466",1,10,3,2024,624,38.3,18.1,1017.7,10,11.8,19,48.9,30.9,0,0
"8467",2,11,3,2024,674,46.7,25.7,1019.3,10,9.7,22,68,33.1,0,0
"8468",3,12,3,2024,731,59.7,35.4,1011.1,10,12,20,72,48,0,0
"8469",4,13,3,2024,696,59.4,41.2,1009.5,10,5.8,11.1,69.1,48,0,0
"8470",5,14,3,2024,644,52.7,44.3,1010.5,8.4,9.1,17.1,66.9,45,0.33,0
"8471",6,15,3,2024,651,43.5,35.9,1018.4,10,12.2,19,52,37.9,0.35,0
"8472",7,16,3,2024,784,47.6,33.9,1010.6,10,13.2,25.1,60.1,39.9,0,0
"8473",1,17,3,2024,667,39.7,20,1010.2,10,12.7,15.9,48.9,35.1,0,0
"8474",2,18,3,2024,647,31.5,14.4,1019.1,10,11.6,14,37,26.1,0,0
"8475",3,19,3,2024,655,40.3,19.1,1010.9,10,14.3,22.9,59,30,0,0
"8476",4,20,3,2024,721,41.5,16.2,1012.6,10,11,18.1,57.9,34,0,0
"8477",5,21,3,2024,680,33.4,17.4,1025.5,10,4.9,9.9,41,28,0,0
"8478",6,22,3,2024,655,35.5,24.7,1021.5,7.3,9.3,14,39.9,30.9,0.03,0
"8479",7,23,3,2024,624,35.5,23.5,1024.9,10,11.5,17.1,39.9,32,0.1,0
"8480",1,24,3,2024,717,39,18.5,1021.9,10,10.3,15.9,50,33.1,0,0
"8481",2,25,3,2024,661,53.7,29.8,1008.8,10,12.6,21,66,45,0,0
"8482",3,26,3,2024,663,52.1,43.8,998.9,9,15.5,22.9,63,39.9,0.41,0
"8483",4,27,3,2024,691,35.8,22.9,1015.5,10,15.8,22,43,30,0.04,0
"8484",5,28,3,2024,657,40,23.8,1020.3,10,7.8,15,52,30.9,0,0
"8485",6,29,3,2024,613,43.7,26.3,1017.9,10,6.1,12,52,37,0,0
"8486",7,30,3,2024,644,52.2,43.2,1009.1,9.3,8.7,17.1,64.4,44.1,0.5,0
"8487",1,31,3,2024,634,44,35.2,1014.5,10,7.8,12,51.1,39.2,0.01,0
"8488",2,1,4,2024,730,45.3,40.9,1011.6,7.7,10.8,17.1,48.9,42.1,0.48,0
"8489",3,2,4,2024,597,46,43.2,1000.3,3.3,13.5,29.9,62.1,39.9,0.3,0
"8490",4,3,4,2024,546,37.5,33.2,991.3,6.4,14.4,19,39.9,35.1,0.17,0
"8491",5,4,4,2024,622,39.2,33.9,1001,9.3,12.3,19,43,37,0.22,0
"8492",6,5,4,2024,653,42.7,30,1019.1,10,10.4,15,50,37,0.05,0
"8493",7,6,4,2024,710,43.2,26.3,1024.1,10,6.7,12,53.1,33.1,0,0
"8494",1,7,4,2024,624,45.8,35.5,1017,9.6,9.4,20,52,39.9,0,0
"8495",2,8,4,2024,702,58,41.7,1011.1,10,9.5,14,73,48,0.42,0
"8496",3,9,4,2024,707,60.7,39.9,1011.4,10,9.1,15,71.1,52,0,0
"8497",4,10,4,2024,697,56.6,38.5,1013.2,10,4.3,12,68,44.1,0,0
"8498",5,11,4,2024,688,55.5,40.6,1003.7,10,8.6,12,63,50,0.02,0
"8499",6,12,4,2024,739,55.3,42.1,1004.3,10,12.1,22.9,64.9,50,0.04,0
"8500",7,13,4,2024,711,56.5,35.1,1016.6,10,7.1,13,71.1,43,0.07,0
"8501",1,14,4,2024,748,69.6,44.2,1006.7,10,11.5,15.9,81,61,0,0
"8502",2,15,4,2024,743,63.7,36.3,1012.2,10,6.9,13,73.9,50,0,0
"8503",3,16,4,2024,688,64,42,1013.7,10,10.9,19,81,53.1,0,0
"8504",4,17,4,2024,688,67.2,54.9,1003.5,10,16.5,22.9,77,59,0.03,0
"8505",5,18,4,2024,614,55,41.4,1015.9,9.9,8.3,18.1,60.1,46.9,0.02,0
"8506",6,19,4,2024,702,51.1,32.6,1018.1,9.8,13.4,20,57.9,43,0.07,0
"8507",7,20,4,2024,642,43.8,22,1022.3,10,11.9,18.1,55,36,0,0
"8508",1,21,4,2024,683,45.8,23.1,1022.3,10,8.7,14,59,35.1,0,0
"8509",2,22,4,2024,725,54.7,26.8,1018.2,10,9.4,19,68,42.1,0,0
"8510",3,23,4,2024,672,59.5,38.4,1009.1,10,13.8,18.1,64.9,57,0,0
"8511",4,24,4,2024,665,45.4,33.1,1020.7,10,13.3,18.1,61,39.9,0,0
"8512",5,25,4,2024,614,44.8,31.6,1027,10,4.8,12,57,34,0,0
"8513",6,26,4,2024,700,51,37.1,1020.2,9.7,10.5,20,60.1,45,0,0
"8514",7,27,4,2024,679,67.9,58.3,1010.4,10,14.5,21,79,57,0.41,0
"8515",1,28,4,2024,755,70.1,60.8,1012,9.2,12,21,77,62.1,1.24,0
"8516",2,29,4,2024,686,67.1,58.9,1009.6,8.9,10.1,17.1,73.9,61,1.24,0
"8517",3,30,4,2024,712,62.1,46.6,1012.3,10,6.2,13,75,50,0.05,0
"8518",4,1,5,2024,850,71.3,47.7,1010.3,10,10.9,18.1,78.1,64.9,0,0
"8519",5,2,5,2024,741,67,46.5,1012.8,10,6.3,19,82,57,0,0
"8520",6,3,5,2024,672,64.2,54,1013.9,8,6.5,14,70,59,1.09,0
"8521",7,4,5,2024,690,65.4,47.9,1014.2,10,6.2,13,82,51.1,0.01,0
"8522",1,5,5,2024,689,60.9,49.4,1015.9,10,8.2,12,80.1,54,0.2,0
"8523",2,6,5,2024,673,59.2,45.7,1015.4,10,6.8,13,71.1,50,0,0
"8524",3,7,5,2024,716,66.3,54.2,1005.4,8.9,9,15,77,60.1,0,0
"8525",4,8,5,2024,745,67.3,47,1004.1,10,5.7,13,78.1,54,1.08,0
"8526",5,9,5,2024,645,59.9,48.8,1005.9,9.4,10.6,14,69.1,53.1,0,0
"8527",6,10,5,2024,682,56.9,47,1012.7,10,6.7,13,69.1,48,0.32,0
"8528",7,11,5,2024,728,60.7,44.6,1008.5,10,10.3,19,71.1,52,0.04,0
"8529",1,12,5,2024,728,65.9,45.1,1010.3,10,6.3,13,84,51.1,0,0
"8530",2,13,5,2024,716,71.8,52.1,1007.2,10,8.8,15.9,82,64,0,0
"8531",3,14,5,2024,728,59.4,53.5,1008.4,8.6,8.2,15,66.9,53.1,0.2,0
"8532",4,15,5,2024,746,59.5,44.2,1009.9,10,11.3,15.9,70,54,0,0
"8533",5,16,5,2024,723,63.2,50.6,1010.1,10,5.8,18.1,75.9,52,0,0
"8534",6,17,5,2024,784,68.6,57.6,1007.4,7.9,6.8,12,81,60.1,0.19,0
"8535",7,18,5,2024,741,72.9,57.3,1009.4,10,5.8,13,87.1,61,0,0
"8536",1,19,5,2024,766,74.6,51.5,1012.9,10,8.1,15,84,68,0,0
"8537",2,20,5,2024,769,73.8,53.1,1011.2,10,8.7,18.1,84.9,63,0,0
